,Date,Hour,Count_0,Weekday,Month,IsWeekend,Count_4,Count_1,Count_5,Count_3,Count_2
2014-09-10 05:00:00,2014-09-10,5,289,2,9,0,260,61.0,131,41.0,10.0
2014-09-10 06:00:00,2014-09-10,6,574,2,9,0,461,99.0,150,56.0,13.0
2014-09-10 07:00:00,2014-09-10,7,852,2,9,0,516,87.0,198,21.0,13.0
2014-09-10 08:00:00,2014-09-10,8,851,2,9,0,628,106.0,170,21.0,9.0
2014-09-10 09:00:00,2014-09-10,9,673,2,9,0,487,91.0,154,20.0,9.0
2014-09-10 10:00:00,2014-09-10,10,587,2,9,0,486,62.0,112,28.0,11.0
2014-09-10 11:00:00,2014-09-10,11,639,2,9,0,499,79.0,148,28.0,15.0
2014-09-10 12:00:00,2014-09-10,12,621,2,9,0,528,68.0,99,44.0,12.0
2014-09-10 13:00:00,2014-09-10,13,751,2,9,0,515,87.0,139,42.0,17.0
2014-09-10 14:00:00,2014-09-10,14,897,2,9,0,586,108.0,113,90.0,20.0
2014-09-10 15:00:00,2014-09-10,15,1120,2,9,0,746,105.0,144,68.0,35.0
2014-09-10 16:00:00,2014-09-10,16,1322,2,9,0,827,113.0,119,68.0,20.0
2014-09-10 17:00:00,2014-09-10,17,1457,2,9,0,991,110.0,165,34.0,27.0
2014-09-10 18:00:00,2014-09-10,18,1394,2,9,0,1058,120.0,175,74.0,18.0
2014-09-10 19:00:00,2014-09-10,19,1169,2,9,0,1023,107.0,196,62.0,10.0
2014-09-10 20:00:00,2014-09-10,20,974,2,9,0,1006,148.0,201,68.0,19.0
2014-09-10 21:00:00,2014-09-10,21,793,2,9,0,831,113.0,235,47.0,31.0
2014-09-10 22:00:00,2014-09-10,22,658,2,9,0,664,63.0,181,50.0,22.0
2014-09-10 23:00:00,2014-09-10,23,318,2,9,0,388,38.0,106,34.0,10.0
2014-09-11 00:00:00,2014-09-11,0,196,3,9,0,193,13.0,73,3.0,2.0
2014-09-11 01:00:00,2014-09-11,1,103,3,9,0,141,12.0,35,3.0,2.0
2014-09-11 02:00:00,2014-09-11,2,62,3,9,0,87,10.0,25,0.0,1.0
2014-09-11 03:00:00,2014-09-11,3,107,3,9,0,101,26.0,38,4.0,3.0
2014-09-11 04:00:00,2014-09-11,4,145,3,9,0,135,31.0,73,47.0,14.0
2014-09-11 05:00:00,2014-09-11,5,108,3,9,0,122,29.0,50,16.0,1.0
2014-09-11 06:00:00,2014-09-11,6,455,3,9,0,319,72.0,150,37.0,9.0
2014-09-11 07:00:00,2014-09-11,7,725,3,9,0,543,74.0,192,21.0,8.0
2014-09-11 08:00:00,2014-09-11,8,800,3,9,0,631,76.0,200,21.0,14.0
2014-09-11 09:00:00,2014-09-11,9,629,3,9,0,520,90.0,137,22.0,10.0
2014-09-11 10:00:00,2014-09-11,10,540,3,9,0,493,77.0,108,20.0,13.0
2014-09-11 11:00:00,2014-09-11,11,602,3,9,0,468,78.0,146,27.0,11.0
2014-09-11 12:00:00,2014-09-11,12,584,3,9,0,486,78.0,119,51.0,13.0
2014-09-11 13:00:00,2014-09-11,13,722,3,9,0,546,107.0,141,39.0,22.0
2014-09-11 14:00:00,2014-09-11,14,893,3,9,0,676,90.0,132,93.0,19.0
2014-09-11 15:00:00,2014-09-11,15,1170,3,9,0,737,111.0,121,41.0,20.0
2014-09-11 16:00:00,2014-09-11,16,1333,3,9,0,889,130.0,145,67.0,32.0
2014-09-11 17:00:00,2014-09-11,17,1471,3,9,0,1008,133.0,175,43.0,22.0
2014-09-11 18:00:00,2014-09-11,18,1378,3,9,0,1062,172.0,210,61.0,25.0
2014-09-11 19:00:00,2014-09-11,19,1261,3,9,0,980,164.0,211,74.0,34.0
2014-09-11 20:00:00,2014-09-11,20,1083,3,9,0,949,185.0,199,90.0,31.0
2014-09-11 21:00:00,2014-09-11,21,920,3,9,0,1018,166.0,215,84.0,27.0
2014-09-11 22:00:00,2014-09-11,22,580,3,9,0,857,90.0,183,69.0,33.0
2014-09-11 23:00:00,2014-09-11,23,381,3,9,0,570,48.0,168,44.0,9.0
2014-09-12 00:00:00,2014-09-12,0,194,4,9,0,274,25.0,90,13.0,4.0
2014-09-12 01:00:00,2014-09-12,1,114,4,9,0,182,16.0,63,10.0,5.0
2014-09-12 02:00:00,2014-09-12,2,74,4,9,0,135,16.0,33,3.0,1.0
2014-09-12 03:00:00,2014-09-12,3,115,4,9,0,133,32.0,41,7.0,2.0
2014-09-12 04:00:00,2014-09-12,4,145,4,9,0,151,42.0,85,49.0,6.0
2014-09-12 05:00:00,2014-09-12,5,276,4,9,0,255,66.0,162,48.0,13.0
2014-09-12 06:00:00,2014-09-12,6,542,4,9,0,389,93.0,185,65.0,13.0
2014-09-12 07:00:00,2014-09-12,7,743,4,9,0,603,81.0,200,30.0,10.0
2014-09-12 08:00:00,2014-09-12,8,789,4,9,0,628,98.0,187,27.0,17.0
2014-09-12 09:00:00,2014-09-12,9,605,4,9,0,481,95.0,168,35.0,10.0
2014-09-12 10:00:00,2014-09-12,10,643,4,9,0,419,104.0,147,34.0,11.0
2014-09-12 11:00:00,2014-09-12,11,533,4,9,0,467,99.0,134,35.0,16.0
2014-09-12 12:00:00,2014-09-12,12,580,4,9,0,458,115.0,109,47.0,12.0
2014-09-12 13:00:00,2014-09-12,13,664,4,9,0,547,114.0,138,64.0,18.0
2014-09-12 14:00:00,2014-09-12,14,768,4,9,0,591,99.0,126,99.0,34.0
2014-09-12 15:00:00,2014-09-12,15,983,4,9,0,682,137.0,144,80.0,42.0
2014-09-12 16:00:00,2014-09-12,16,1137,4,9,0,758,156.0,164,81.0,32.0
2014-09-12 17:00:00,2014-09-12,17,1355,4,9,0,913,144.0,212,48.0,20.0
2014-09-12 18:00:00,2014-09-12,18,1371,4,9,0,1056,158.0,245,57.0,28.0
2014-09-12 19:00:00,2014-09-12,19,1276,4,9,0,1074,146.0,263,99.0,32.0
2014-09-12 20:00:00,2014-09-12,20,1008,4,9,0,986,145.0,277,103.0,23.0
2014-09-12 21:00:00,2014-09-12,21,1073,4,9,0,1110,139.0,283,82.0,23.0
2014-09-12 22:00:00,2014-09-12,22,984,4,9,0,1246,120.0,309,92.0,27.0
2014-09-12 23:00:00,2014-09-12,23,643,4,9,0,1306,103.0,295,59.0,12.0
2014-09-13 00:00:00,2014-09-13,0,398,5,9,0,1036,76.0,267,30.0,9.0
2014-09-13 01:00:00,2014-09-13,1,273,5,9,0,685,47.0,194,15.0,5.0
2014-09-13 02:00:00,2014-09-13,2,203,5,9,0,417,37.0,107,17.0,2.0
2014-09-13 03:00:00,2014-09-13,3,161,5,9,0,230,18.0,100,14.0,4.0
2014-09-13 04:00:00,2014-09-13,4,105,5,9,0,111,35.0,71,34.0,7.0
2014-09-13 05:00:00,2014-09-13,5,130,5,9,0,129,32.0,77,34.0,7.0
2014-09-13 06:00:00,2014-09-13,6,152,5,9,0,155,42.0,102,33.0,5.0
2014-09-13 07:00:00,2014-09-13,7,230,5,9,0,205,67.0,133,15.0,10.0
2014-09-13 08:00:00,2014-09-13,8,351,5,9,0,286,66.0,192,32.0,7.0
2014-09-13 09:00:00,2014-09-13,9,438,5,9,0,316,98.0,181,27.0,2.0
2014-09-13 10:00:00,2014-09-13,10,499,5,9,0,419,111.0,236,29.0,7.0
2014-09-13 11:00:00,2014-09-13,11,606,5,9,0,456,120.0,239,28.0,9.0
2014-09-13 12:00:00,2014-09-13,12,541,5,9,0,535,120.0,286,29.0,12.0
2014-09-13 13:00:00,2014-09-13,13,647,5,9,0,668,128.0,290,46.0,15.0
2014-09-13 14:00:00,2014-09-13,14,1014,5,9,0,1093,147.0,367,91.0,21.0
2014-09-13 15:00:00,2014-09-13,15,1154,5,9,0,1315,159.0,359,48.0,21.0
2014-09-13 16:00:00,2014-09-13,16,1271,5,9,0,1135,163.0,350,85.0,20.0
2014-09-13 17:00:00,2014-09-13,17,1275,5,9,0,1130,162.0,376,58.0,22.0
2014-09-13 18:00:00,2014-09-13,18,1525,5,9,0,1339,140.0,345,65.0,23.0
2014-09-13 19:00:00,2014-09-13,19,1343,5,9,0,1408,132.0,347,80.0,22.0
2014-09-13 20:00:00,2014-09-13,20,978,5,9,0,1037,151.0,341,77.0,17.0
2014-09-13 21:00:00,2014-09-13,21,919,5,9,0,1122,176.0,332,60.0,16.0
2014-09-13 22:00:00,2014-09-13,22,874,5,9,0,1184,151.0,298,54.0,16.0
2014-09-13 23:00:00,2014-09-13,23,699,5,9,0,1257,134.0,329,32.0,8.0
2014-09-14 00:00:00,2014-09-14,0,430,6,9,0,974,86.0,275,29.0,10.0
2014-09-14 01:00:00,2014-09-14,1,307,6,9,0,712,44.0,182,10.0,6.0
2014-09-14 02:00:00,2014-09-14,2,227,6,9,0,455,48.0,134,10.0,3.0
2014-09-14 03:00:00,2014-09-14,3,172,6,9,0,264,32.0,75,6.0,1.0
2014-09-14 04:00:00,2014-09-14,4,122,6,9,0,130,29.0,66,18.0,0.0
2014-09-14 05:00:00,2014-09-14,5,124,6,9,0,115,34.0,82,22.0,6.0
2014-09-14 06:00:00,2014-09-14,6,151,6,9,0,128,40.0,73,24.0,3.0
2014-09-14 07:00:00,2014-09-14,7,219,6,9,0,177,63.0,90,14.0,3.0
2014-09-14 08:00:00,2014-09-14,8,286,6,9,0,249,61.0,152,22.0,0.0
2014-09-14 09:00:00,2014-09-14,9,377,6,9,0,279,95.0,182,24.0,12.0
2014-09-14 10:00:00,2014-09-14,10,439,6,9,0,344,110.0,198,24.0,8.0
2014-09-14 11:00:00,2014-09-14,11,517,6,9,0,442,146.0,206,32.0,16.0
2014-09-14 12:00:00,2014-09-14,12,504,6,9,0,420,120.0,216,49.0,14.0
2014-09-14 13:00:00,2014-09-14,13,570,6,9,0,488,130.0,225,72.0,27.0
2014-09-14 14:00:00,2014-09-14,14,566,6,9,0,490,153.0,215,128.0,35.0
2014-09-14 15:00:00,2014-09-14,15,688,6,9,0,591,177.0,239,66.0,25.0
2014-09-14 16:00:00,2014-09-14,16,777,6,9,0,595,158.0,243,104.0,26.0
2014-09-14 17:00:00,2014-09-14,17,819,6,9,0,576,161.0,227,62.0,25.0
2014-09-14 18:00:00,2014-09-14,18,658,6,9,0,586,162.0,257,103.0,30.0
2014-09-14 19:00:00,2014-09-14,19,488,6,9,0,512,201.0,235,160.0,28.0
2014-09-14 20:00:00,2014-09-14,20,484,6,9,0,464,182.0,218,151.0,22.0
2014-09-14 21:00:00,2014-09-14,21,354,6,9,0,380,132.0,236,119.0,16.0
2014-09-14 22:00:00,2014-09-14,22,246,6,9,0,337,115.0,171,112.0,31.0
2014-09-14 23:00:00,2014-09-14,23,129,6,9,0,178,48.0,93,48.0,9.0
2014-09-15 00:00:00,2014-09-15,0,77,0,9,0,79,19.0,59,19.0,4.0
2014-09-15 01:00:00,2014-09-15,1,46,0,9,0,67,16.0,36,2.0,5.0
2014-09-15 02:00:00,2014-09-15,2,50,0,9,0,48,12.0,42,5.0,1.0
2014-09-15 03:00:00,2014-09-15,3,121,0,9,0,122,38.0,54,8.0,3.0
2014-09-15 04:00:00,2014-09-15,4,177,0,9,0,173,64.0,82,65.0,10.0
2014-09-15 05:00:00,2014-09-15,5,302,0,9,0,277,95.0,136,58.0,15.0
2014-09-15 06:00:00,2014-09-15,6,576,0,9,0,403,106.0,187,66.0,19.0
2014-09-15 07:00:00,2014-09-15,7,810,0,9,0,536,117.0,186,26.0,19.0
2014-09-15 08:00:00,2014-09-15,8,762,0,9,0,558,173.0,161,35.0,17.0
2014-09-15 09:00:00,2014-09-15,9,538,0,9,0,397,125.0,143,26.0,20.0
2014-09-15 10:00:00,2014-09-15,10,446,0,9,0,326,93.0,114,38.0,15.0
2014-09-15 11:00:00,2014-09-15,11,478,0,9,0,333,79.0,114,40.0,11.0
2014-09-15 12:00:00,2014-09-15,12,482,0,9,0,372,54.0,102,40.0,10.0
2014-09-15 13:00:00,2014-09-15,13,588,0,9,0,412,90.0,115,51.0,21.0
2014-09-15 14:00:00,2014-09-15,14,654,0,9,0,474,99.0,106,102.0,19.0
2014-09-15 15:00:00,2014-09-15,15,895,0,9,0,550,103.0,105,81.0,32.0
2014-09-15 16:00:00,2014-09-15,16,1113,0,9,0,697,128.0,136,86.0,26.0
2014-09-15 17:00:00,2014-09-15,17,1287,0,9,0,724,114.0,144,69.0,10.0
2014-09-15 18:00:00,2014-09-15,18,1041,0,9,0,736,112.0,171,76.0,19.0
2014-09-15 19:00:00,2014-09-15,19,885,0,9,0,693,103.0,152,58.0,19.0
2014-09-15 20:00:00,2014-09-15,20,765,0,9,0,703,115.0,148,97.0,19.0
2014-09-15 21:00:00,2014-09-15,21,495,0,9,0,527,118.0,158,59.0,21.0
2014-09-15 22:00:00,2014-09-15,22,354,0,9,0,370,82.0,139,62.0,13.0
2014-09-15 23:00:00,2014-09-15,23,202,0,9,0,209,18.0,94,38.0,12.0
2014-09-16 00:00:00,2014-09-16,0,85,1,9,0,118,15.0,40,5.0,5.0
2014-09-16 01:00:00,2014-09-16,1,45,1,9,0,65,8.0,17,4.0,0.0
2014-09-16 02:00:00,2014-09-16,2,44,1,9,0,52,5.0,22,2.0,0.0
2014-09-16 03:00:00,2014-09-16,3,66,1,9,0,65,33.0,47,4.0,5.0
2014-09-16 04:00:00,2014-09-16,4,116,1,9,0,126,31.0,62,26.0,9.0
2014-09-16 05:00:00,2014-09-16,5,260,1,9,0,294,61.0,143,32.0,7.0
2014-09-16 06:00:00,2014-09-16,6,788,1,9,0,514,100.0,193,51.0,22.0
2014-09-16 07:00:00,2014-09-16,7,1218,1,9,0,733,102.0,206,34.0,15.0
2014-09-16 08:00:00,2014-09-16,8,1299,1,9,0,845,114.0,207,33.0,13.0
2014-09-16 09:00:00,2014-09-16,9,1020,1,9,0,693,99.0,166,30.0,13.0
2014-09-16 10:00:00,2014-09-16,10,950,1,9,0,566,97.0,151,27.0,13.0
2014-09-16 11:00:00,2014-09-16,11,666,1,9,0,448,88.0,114,30.0,14.0
2014-09-16 12:00:00,2014-09-16,12,601,1,9,0,441,81.0,113,19.0,10.0
2014-09-16 13:00:00,2014-09-16,13,704,1,9,0,448,81.0,112,49.0,13.0
2014-09-16 14:00:00,2014-09-16,14,882,1,9,0,574,97.0,102,80.0,22.0
2014-09-16 15:00:00,2014-09-16,15,1174,1,9,0,686,91.0,117,38.0,23.0
2014-09-16 16:00:00,2014-09-16,16,1414,1,9,0,810,99.0,144,54.0,21.0
2014-09-16 17:00:00,2014-09-16,17,1449,1,9,0,963,106.0,163,52.0,11.0
2014-09-16 18:00:00,2014-09-16,18,1301,1,9,0,901,124.0,180,57.0,19.0
2014-09-16 19:00:00,2014-09-16,19,1062,1,9,0,851,129.0,161,57.0,19.0
2014-09-16 20:00:00,2014-09-16,20,927,1,9,0,774,140.0,197,64.0,21.0
2014-09-16 21:00:00,2014-09-16,21,715,1,9,0,703,111.0,185,62.0,17.0
2014-09-16 22:00:00,2014-09-16,22,436,1,9,0,518,64.0,151,44.0,20.0
2014-09-16 23:00:00,2014-09-16,23,215,1,9,0,274,16.0,97,35.0,10.0
2014-09-17 00:00:00,2014-09-17,0,121,2,9,0,152,14.0,65,6.0,5.0
2014-09-17 01:00:00,2014-09-17,1,66,2,9,0,75,18.0,36,4.0,5.0
2014-09-17 02:00:00,2014-09-17,2,57,2,9,0,62,11.0,25,0.0,1.0
2014-09-17 03:00:00,2014-09-17,3,77,2,9,0,89,25.0,56,7.0,3.0
2014-09-17 04:00:00,2014-09-17,4,151,2,9,0,143,46.0,77,17.0,3.0
2014-09-17 05:00:00,2014-09-17,5,276,2,9,0,257,65.0,136,33.0,7.0
2014-09-17 06:00:00,2014-09-17,6,734,2,9,0,488,95.0,193,36.0,7.0
2014-09-17 07:00:00,2014-09-17,7,967,2,9,0,636,112.0,199,32.0,17.0
2014-09-17 08:00:00,2014-09-17,8,807,2,9,0,566,95.0,175,23.0,9.0
2014-09-17 09:00:00,2014-09-17,9,570,2,9,0,449,89.0,144,23.0,8.0
2014-09-17 10:00:00,2014-09-17,10,601,2,9,0,397,95.0,98,29.0,15.0
2014-09-17 11:00:00,2014-09-17,11,545,2,9,0,402,96.0,111,30.0,11.0
2014-09-17 12:00:00,2014-09-17,12,599,2,9,0,444,96.0,122,38.0,13.0
2014-09-17 13:00:00,2014-09-17,13,758,2,9,0,527,94.0,103,57.0,18.0
2014-09-17 14:00:00,2014-09-17,14,885,2,9,0,581,97.0,101,87.0,17.0
2014-09-17 15:00:00,2014-09-17,15,1124,2,9,0,726,91.0,125,57.0,31.0
2014-09-17 16:00:00,2014-09-17,16,1321,2,9,0,809,141.0,133,86.0,29.0
2014-09-17 17:00:00,2014-09-17,17,1483,2,9,0,909,129.0,154,55.0,20.0
2014-09-17 18:00:00,2014-09-17,18,1331,2,9,0,988,163.0,196,64.0,22.0
2014-09-17 19:00:00,2014-09-17,19,1153,2,9,0,934,136.0,176,89.0,23.0
2014-09-17 20:00:00,2014-09-17,20,1097,2,9,0,970,128.0,171,86.0,27.0
2014-09-17 21:00:00,2014-09-17,21,832,2,9,0,932,121.0,184,72.0,27.0
2014-09-17 22:00:00,2014-09-17,22,622,2,9,0,653,78.0,183,59.0,22.0
2014-09-17 23:00:00,2014-09-17,23,258,2,9,0,390,22.0,115,40.0,12.0
2014-09-18 00:00:00,2014-09-18,0,129,3,9,0,174,27.0,52,13.0,13.0
2014-09-18 01:00:00,2014-09-18,1,69,3,9,0,115,5.0,41,11.0,1.0
2014-09-18 02:00:00,2014-09-18,2,55,3,9,0,79,7.0,24,2.0,1.0
2014-09-18 03:00:00,2014-09-18,3,93,3,9,0,89,23.0,61,6.0,1.0
2014-09-18 04:00:00,2014-09-18,4,144,3,9,0,145,31.0,101,20.0,14.0
2014-09-18 05:00:00,2014-09-18,5,306,3,9,0,254,62.0,160,63.0,12.0
2014-09-18 06:00:00,2014-09-18,6,649,3,9,0,430,111.0,190,48.0,11.0
2014-09-18 07:00:00,2014-09-18,7,999,3,9,0,591,97.0,183,36.0,8.0
2014-09-18 08:00:00,2014-09-18,8,846,3,9,0,625,106.0,192,34.0,17.0
2014-09-18 09:00:00,2014-09-18,9,587,3,9,0,481,106.0,140,21.0,14.0
2014-09-18 10:00:00,2014-09-18,10,573,3,9,0,435,82.0,144,32.0,14.0
2014-09-18 11:00:00,2014-09-18,11,606,3,9,0,453,77.0,123,40.0,20.0
2014-09-18 12:00:00,2014-09-18,12,622,3,9,0,428,96.0,116,33.0,8.0
2014-09-18 13:00:00,2014-09-18,13,750,3,9,0,531,115.0,134,59.0,14.0
2014-09-18 14:00:00,2014-09-18,14,899,3,9,0,576,137.0,118,106.0,30.0
2014-09-18 15:00:00,2014-09-18,15,1188,3,9,0,740,128.0,128,66.0,22.0
2014-09-18 16:00:00,2014-09-18,16,1404,3,9,0,833,173.0,187,66.0,22.0
2014-09-18 17:00:00,2014-09-18,17,1593,3,9,0,1112,175.0,151,70.0,32.0
2014-09-18 18:00:00,2014-09-18,18,1524,3,9,0,1206,202.0,192,76.0,25.0
2014-09-18 19:00:00,2014-09-18,19,1433,3,9,0,1229,210.0,213,89.0,32.0
2014-09-18 20:00:00,2014-09-18,20,1236,3,9,0,1053,236.0,211,117.0,24.0
2014-09-18 21:00:00,2014-09-18,21,1107,3,9,0,1182,220.0,240,68.0,19.0
2014-09-18 22:00:00,2014-09-18,22,853,3,9,0,976,112.0,220,84.0,26.0
2014-09-18 23:00:00,2014-09-18,23,438,3,9,0,723,71.0,176,46.0,19.0
2014-09-19 00:00:00,2014-09-19,0,218,4,9,0,303,18.0,93,19.0,5.0
2014-09-19 01:00:00,2014-09-19,1,122,4,9,0,212,22.0,65,8.0,3.0
2014-09-19 02:00:00,2014-09-19,2,82,4,9,0,117,17.0,45,6.0,1.0
2014-09-19 03:00:00,2014-09-19,3,132,4,9,0,119,31.0,73,13.0,6.0
2014-09-19 04:00:00,2014-09-19,4,175,4,9,0,152,34.0,75,21.0,10.0
2014-09-19 05:00:00,2014-09-19,5,255,4,9,0,254,67.0,138,57.0,13.0
2014-09-19 06:00:00,2014-09-19,6,588,4,9,0,418,98.0,215,73.0,11.0
2014-09-19 07:00:00,2014-09-19,7,815,4,9,0,636,108.0,197,33.0,10.0
2014-09-19 08:00:00,2014-09-19,8,799,4,9,0,638,120.0,174,27.0,12.0
2014-09-19 09:00:00,2014-09-19,9,591,4,9,0,495,101.0,161,28.0,4.0
2014-09-19 10:00:00,2014-09-19,10,579,4,9,0,464,90.0,147,30.0,12.0
2014-09-19 11:00:00,2014-09-19,11,591,4,9,0,447,103.0,131,24.0,11.0
2014-09-19 12:00:00,2014-09-19,12,624,4,9,0,447,100.0,128,44.0,13.0
2014-09-19 13:00:00,2014-09-19,13,707,4,9,0,508,120.0,147,62.0,26.0
2014-09-19 14:00:00,2014-09-19,14,851,4,9,0,677,142.0,133,95.0,21.0
2014-09-19 15:00:00,2014-09-19,15,1125,4,9,0,741,126.0,152,89.0,34.0
2014-09-19 16:00:00,2014-09-19,16,1209,4,9,0,877,158.0,162,77.0,27.0
2014-09-19 17:00:00,2014-09-19,17,1388,4,9,0,1009,175.0,236,69.0,19.0
2014-09-19 18:00:00,2014-09-19,18,1486,4,9,0,1170,190.0,256,70.0,38.0
2014-09-19 19:00:00,2014-09-19,19,1194,4,9,0,1177,178.0,293,71.0,23.0
2014-09-19 20:00:00,2014-09-19,20,1024,4,9,0,1013,211.0,267,95.0,15.0
2014-09-19 21:00:00,2014-09-19,21,1045,4,9,0,1097,201.0,269,127.0,19.0
2014-09-19 22:00:00,2014-09-19,22,941,4,9,0,1183,176.0,291,99.0,19.0
2014-09-19 23:00:00,2014-09-19,23,601,4,9,0,1237,87.0,292,61.0,21.0
2014-09-20 00:00:00,2014-09-20,0,448,5,9,0,891,73.0,265,17.0,7.0
2014-09-20 01:00:00,2014-09-20,1,252,5,9,0,638,51.0,202,14.0,7.0
2014-09-20 02:00:00,2014-09-20,2,166,5,9,0,391,29.0,111,16.0,4.0
2014-09-20 03:00:00,2014-09-20,3,123,5,9,0,244,28.0,102,1.0,1.0
2014-09-20 04:00:00,2014-09-20,4,134,5,9,0,124,28.0,65,30.0,5.0
2014-09-20 05:00:00,2014-09-20,5,119,5,9,0,105,39.0,79,24.0,7.0
2014-09-20 06:00:00,2014-09-20,6,179,5,9,0,174,56.0,96,39.0,3.0
2014-09-20 07:00:00,2014-09-20,7,274,5,9,0,222,84.0,133,22.0,6.0
2014-09-20 08:00:00,2014-09-20,8,370,5,9,0,259,103.0,153,19.0,2.0
2014-09-20 09:00:00,2014-09-20,9,460,5,9,0,349,80.0,189,29.0,7.0
2014-09-20 10:00:00,2014-09-20,10,471,5,9,0,390,129.0,235,30.0,14.0
2014-09-20 11:00:00,2014-09-20,11,566,5,9,0,494,119.0,211,26.0,18.0
2014-09-20 12:00:00,2014-09-20,12,568,5,9,0,529,147.0,242,34.0,12.0
2014-09-20 13:00:00,2014-09-20,13,568,5,9,0,574,147.0,296,60.0,27.0
2014-09-20 14:00:00,2014-09-20,14,717,5,9,0,727,142.0,305,70.0,16.0
2014-09-20 15:00:00,2014-09-20,15,887,5,9,0,757,189.0,261,54.0,9.0
2014-09-20 16:00:00,2014-09-20,16,989,5,9,0,916,180.0,287,65.0,16.0
2014-09-20 17:00:00,2014-09-20,17,1046,5,9,0,1005,205.0,330,47.0,27.0
2014-09-20 18:00:00,2014-09-20,18,1105,5,9,0,995,190.0,300,61.0,24.0
2014-09-20 19:00:00,2014-09-20,19,1036,5,9,0,1065,163.0,308,69.0,25.0
2014-09-20 20:00:00,2014-09-20,20,916,5,9,0,952,185.0,298,81.0,20.0
2014-09-20 21:00:00,2014-09-20,21,902,5,9,0,1071,143.0,316,69.0,21.0
2014-09-20 22:00:00,2014-09-20,22,858,5,9,0,1308,138.0,276,53.0,20.0
2014-09-20 23:00:00,2014-09-20,23,712,5,9,0,1395,143.0,299,40.0,5.0
2014-09-21 00:00:00,2014-09-21,0,466,6,9,0,1578,76.0,292,24.0,7.0
2014-09-21 01:00:00,2014-09-21,1,355,6,9,0,1378,61.0,209,14.0,8.0
2014-09-21 02:00:00,2014-09-21,2,282,6,9,0,698,45.0,132,3.0,4.0
2014-09-21 03:00:00,2014-09-21,3,163,6,9,0,281,43.0,81,12.0,3.0
2014-09-21 04:00:00,2014-09-21,4,136,6,9,0,134,28.0,60,20.0,1.0
2014-09-21 05:00:00,2014-09-21,5,141,6,9,0,120,40.0,64,32.0,3.0
2014-09-21 06:00:00,2014-09-21,6,164,6,9,0,124,50.0,61,29.0,4.0
2014-09-21 07:00:00,2014-09-21,7,216,6,9,0,162,58.0,105,13.0,7.0
2014-09-21 08:00:00,2014-09-21,8,265,6,9,0,225,82.0,129,19.0,3.0
2014-09-21 09:00:00,2014-09-21,9,335,6,9,0,272,91.0,186,41.0,7.0
2014-09-21 10:00:00,2014-09-21,10,427,6,9,0,367,116.0,157,47.0,8.0
2014-09-21 11:00:00,2014-09-21,11,462,6,9,0,401,145.0,193,41.0,16.0
2014-09-21 12:00:00,2014-09-21,12,471,6,9,0,417,188.0,204,46.0,22.0
2014-09-21 13:00:00,2014-09-21,13,465,6,9,0,511,159.0,226,93.0,20.0
2014-09-21 14:00:00,2014-09-21,14,496,6,9,0,473,201.0,206,142.0,31.0
2014-09-21 15:00:00,2014-09-21,15,552,6,9,0,531,172.0,190,77.0,43.0
2014-09-21 16:00:00,2014-09-21,16,635,6,9,0,521,185.0,175,128.0,39.0
2014-09-21 17:00:00,2014-09-21,17,641,6,9,0,548,180.0,185,71.0,29.0
2014-09-21 18:00:00,2014-09-21,18,645,6,9,0,552,173.0,177,118.0,19.0
2014-09-21 19:00:00,2014-09-21,19,533,6,9,0,487,161.0,192,109.0,48.0
2014-09-21 20:00:00,2014-09-21,20,445,6,9,0,438,194.0,163,114.0,24.0
2014-09-21 21:00:00,2014-09-21,21,373,6,9,0,362,184.0,170,115.0,26.0
2014-09-21 22:00:00,2014-09-21,22,242,6,9,0,262,132.0,142,139.0,15.0
2014-09-21 23:00:00,2014-09-21,23,133,6,9,0,195,63.0,81,83.0,16.0
2014-09-22 00:00:00,2014-09-22,0,76,0,9,0,104,19.0,52,22.0,4.0
2014-09-22 01:00:00,2014-09-22,1,50,0,9,0,62,15.0,31,4.0,3.0
2014-09-22 02:00:00,2014-09-22,2,48,0,9,0,61,10.0,24,5.0,1.0
2014-09-22 03:00:00,2014-09-22,3,117,0,9,0,131,38.0,47,9.0,4.0
2014-09-22 04:00:00,2014-09-22,4,166,0,9,0,174,52.0,88,56.0,14.0
2014-09-22 05:00:00,2014-09-22,5,339,0,9,0,282,89.0,141,78.0,14.0
2014-09-22 06:00:00,2014-09-22,6,557,0,9,0,419,112.0,165,88.0,16.0
2014-09-22 07:00:00,2014-09-22,7,775,0,9,0,529,130.0,181,47.0,9.0
2014-09-22 08:00:00,2014-09-22,8,747,0,9,0,529,131.0,142,39.0,18.0
2014-09-22 09:00:00,2014-09-22,9,514,0,9,0,338,139.0,145,36.0,14.0
2014-09-22 10:00:00,2014-09-22,10,486,0,9,0,360,111.0,126,37.0,15.0
2014-09-22 11:00:00,2014-09-22,11,472,0,9,0,331,118.0,100,25.0,23.0
2014-09-22 12:00:00,2014-09-22,12,454,0,9,0,356,76.0,102,42.0,18.0
2014-09-22 13:00:00,2014-09-22,13,550,0,9,0,389,93.0,97,46.0,26.0
2014-09-22 14:00:00,2014-09-22,14,637,0,9,0,428,89.0,121,91.0,25.0
2014-09-22 15:00:00,2014-09-22,15,773,0,9,0,549,119.0,99,70.0,33.0
2014-09-22 16:00:00,2014-09-22,16,968,0,9,0,614,88.0,123,64.0,22.0
2014-09-22 17:00:00,2014-09-22,17,984,0,9,0,641,115.0,120,50.0,33.0
